STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
       1975;202106261210;    3;   3.2; 320;eor
       1975;202106261220;    3;   2.3; 330;eor
       1975;202106261230;    3;   2.3; 320;eor
       1975;202106261240;    3;   3.0; 320;eor
       1975;202106261250;    3;   1.9; 300;eor
       1975;202106261300;    3;   3.5; 340;eor
       1975;202106261310;    3;   3.1; 330;eor
       1975;202106261320;    3;   3.0; 310;eor
       1975;202106261330;    3;   2.9; 330;eor
       1975;202106261340;    3;   2.1; 290;eor
       1975;202106261350;    3;   1.9;  20;eor
       1975;202106261400;    3;   2.3; 320;eor
       1975;202106261410;    3;   2.7; 340;eor
       1975;202106261420;    3;   3.7;  30;eor
       1975;202106261430;    3;   3.1;  10;eor
       1975;202106261440;    3;   3.4;  50;eor
       1975;202106261450;    3;   3.0; 360;eor
       1975;202106261500;    3;   2.4; 350;eor
       1975;202106261510;    3;   2.5;  10;eor
       1975;202106261520;    3;   2.2;  30;eor
       1975;202106261530;    3;   3.1;  30;eor
       1975;202106261540;    3;   4.0;  50;eor
       1975;202106261550;    3;   3.4;  70;eor
       1975;202106261600;    3;   3.4;  50;eor
       1975;202106261610;    3;   2.6;  20;eor
       1975;202106261620;    3;   3.1;  30;eor
       1975;202106261630;    3;   2.2;  40;eor
       1975;202106261640;    3;   3.1;  30;eor
       1975;202106261650;    3;   3.7;  50;eor
       1975;202106261700;    3;   4.6;  60;eor
       1975;202106261710;    3;   3.6;  60;eor
       1975;202106261720;    3;   2.8;  40;eor
       1975;202106261730;    3;   2.4;  40;eor
       1975;202106261740;    3;   2.1;  50;eor
       1975;202106261750;    3;   2.9;  50;eor
       1975;202106261800;    3;   3.4;  50;eor
       1975;202106261810;    3;   3.3;  60;eor
       1975;202106261820;    3;   2.6;  50;eor
       1975;202106261830;    3;   2.1;  30;eor
       1975;202106261840;    3;   2.1;  50;eor
       1975;202106261850;    3;   1.9;  30;eor
       1975;202106261900;    3;   1.9;  40;eor
       1975;202106261910;    3;   1.9;  40;eor
       1975;202106261920;    3;   1.9;  50;eor
       1975;202106261930;    3;   1.9;  40;eor
       1975;202106261940;    3;   1.8;  40;eor
       1975;202106261950;    3;   1.8;  40;eor
       1975;202106262000;    3;   1.4;  40;eor
       1975;202106262010;    3;   0.8;  20;eor
       1975;202106262020;    3;   0.5;  60;eor
       1975;202106262030;    3;   0.6;  50;eor
       1975;202106262040;    3;   0.5; 360;eor
       1975;202106262050;    3;   0.5;  40;eor
       1975;202106262100;    3;   0.7;  10;eor
       1975;202106262110;    3;   1.1;  50;eor
       1975;202106262120;    3;   1.3;  50;eor
       1975;202106262130;    3;   0.5; 250;eor
       1975;202106262140;    3;   0.4; 310;eor
       1975;202106262150;    3;   0.2;  70;eor
       1975;202106262200;    3;   0.6;  30;eor
       1975;202106262210;    3;   1.0;  50;eor
       1975;202106262220;    3;   0.9;  60;eor
       1975;202106262230;    3;   0.5; 300;eor
       1975;202106262240;    3;   0.8; 100;eor
       1975;202106262250;    3;   1.1; 100;eor
       1975;202106262300;    3;   1.2;  80;eor
       1975;202106262310;    3;   1.2;  90;eor
       1975;202106262320;    3;   1.1;  70;eor
       1975;202106262330;    3;   1.1;  70;eor
       1975;202106262340;    3;   0.7; 110;eor
       1975;202106262350;    3;   0.6;  10;eor
       1975;202106270000;    3;   0.4; 340;eor
       1975;202106270010;    3;   0.5;  90;eor
       1975;202106270020;    3;   0.7; 310;eor
       1975;202106270030;    3;   1.3; 320;eor
       1975;202106270040;    3;   1.4; 320;eor
       1975;202106270050;    3;   1.1; 360;eor
       1975;202106270100;    3;   0.8;  10;eor
       1975;202106270110;    3;   0.8; 360;eor
       1975;202106270120;    3;   0.6; 360;eor
       1975;202106270130;    3;   0.5; 330;eor
       1975;202106270140;    3;   0.4; 310;eor
       1975;202106270150;    3;   0.7; 300;eor
       1975;202106270200;    3;   0.6; 300;eor
       1975;202106270210;    3;   0.5; 360;eor
       1975;202106270220;    3;   0.6;  70;eor
       1975;202106270230;    3;   0.8;  30;eor
       1975;202106270240;    3;   0.5; 340;eor
       1975;202106270250;    3;   1.0; 330;eor
       1975;202106270300;    3;   1.0; 330;eor
       1975;202106270310;    3;   0.9; 340;eor
       1975;202106270320;    3;   0.9; 330;eor
       1975;202106270330;    3;   0.8; 330;eor
       1975;202106270340;    3;   0.7; 350;eor
       1975;202106270350;    3;   0.9; 350;eor
       1975;202106270400;    3;   0.9; 340;eor
       1975;202106270410;    3;   1.0; 310;eor
       1975;202106270420;    3;   0.9; 300;eor
       1975;202106270430;    3;   1.0; 310;eor
       1975;202106270440;    3;   1.0; 320;eor
       1975;202106270450;    3;   1.0; 330;eor
       1975;202106270500;    3;   1.1; 310;eor
       1975;202106270510;    3;   1.4; 340;eor
       1975;202106270520;    3;   1.4; 330;eor
       1975;202106270530;    3;   0.9; 340;eor
       1975;202106270540;    3;   0.7; 340;eor
       1975;202106270550;    3;   0.6; 320;eor
       1975;202106270600;    3;   0.7; 280;eor
       1975;202106270610;    3;   0.6; 220;eor
       1975;202106270620;    3;   0.7; 280;eor
       1975;202106270630;    3;   1.3; 300;eor
       1975;202106270640;    3;   1.8; 300;eor
       1975;202106270650;    3;   1.8; 330;eor
       1975;202106270700;    3;   2.4; 290;eor
       1975;202106270710;    3;   2.0; 280;eor
       1975;202106270720;    3;   2.6; 310;eor
       1975;202106270730;    3;   2.4; 330;eor
       1975;202106270740;    3;   1.8; 340;eor
       1975;202106270750;    3;   1.6; 320;eor
       1975;202106270800;    3;   2.4; 320;eor
       1975;202106270810;    3;   2.4; 320;eor
       1975;202106270820;    3;   2.4; 340;eor
       1975;202106270830;    3;   2.9; 300;eor
       1975;202106270840;    3;   2.6; 340;eor
       1975;202106270850;    3;   3.0; 310;eor
       1975;202106270900;    3;   2.3; 310;eor
       1975;202106270910;    3;   2.4; 340;eor
       1975;202106270920;    3;   3.7; 320;eor
       1975;202106270930;    3;   3.2; 320;eor
       1975;202106270940;    3;   3.2; 300;eor
       1975;202106270950;    3;   3.1; 290;eor
       1975;202106271000;    3;   3.2; 320;eor
       1975;202106271010;    3;   2.4; 290;eor
       1975;202106271020;    3;   3.4; 300;eor
       1975;202106271030;    3;   3.8; 300;eor
       1975;202106271040;    3;   3.9; 320;eor
       1975;202106271050;    3;   2.5; 300;eor
       1975;202106271100;    3;   3.6; 320;eor
       1975;202106271110;    3;   2.6; 310;eor
       1975;202106271120;    3;   3.3; 330;eor
       1975;202106271130;    3;   3.5; 320;eor
       1975;202106271140;    3;   2.4; 300;eor
       1975;202106271150;    3;   2.5; 320;eor
       1975;202106271200;    3;   3.0; 300;eor
       1975;202106271210;    3;   3.6; 320;eor
       1975;202106271220;    3;   3.4; 310;eor
       1975;202106271230;    3;   2.4; 290;eor
       1975;202106271240;    3;   3.9; 310;eor
       1975;202106271250;    3;   2.6; 320;eor
       1975;202106271300;    3;   3.6; 320;eor
       1975;202106271310;    3;   4.3; 320;eor
       1975;202106271320;    3;   3.3; 330;eor
       1975;202106271330;    3;   4.4; 320;eor
       1975;202106271340;    3;   3.2; 320;eor
       1975;202106271350;    3;   2.9; 340;eor
       1975;202106271400;    3;   3.6; 310;eor
       1975;202106271410;    3;   3.9; 300;eor
       1975;202106271420;    3;   3.7; 320;eor
       1975;202106271430;    3;   3.2; 320;eor
       1975;202106271440;    3;   4.7; 320;eor
       1975;202106271450;    3;   3.9; 330;eor
       1975;202106271500;    3;   3.6; 340;eor
       1975;202106271510;    3;   3.5; 320;eor
       1975;202106271520;    3;   3.8; 330;eor
       1975;202106271530;    3;   4.0; 330;eor
       1975;202106271540;    3;   3.2; 320;eor
       1975;202106271550;    3;   3.0; 310;eor
       1975;202106271600;    3;   3.8; 340;eor
       1975;202106271610;    3;   3.8; 340;eor
       1975;202106271620;    3;   3.4; 320;eor
       1975;202106271630;    3;   3.4; 320;eor
       1975;202106271640;    3;   3.7; 320;eor
       1975;202106271650;    3;   3.1; 310;eor
       1975;202106271700;    3;   3.3; 310;eor
       1975;202106271710;    3;   3.3; 330;eor
       1975;202106271720;    3;   3.2; 310;eor
       1975;202106271730;    3;   3.2; 310;eor
       1975;202106271740;    3;   3.4; 310;eor
       1975;202106271750;    3;   3.1; 330;eor
       1975;202106271800;    3;   2.6; 310;eor
       1975;202106271810;    3;   3.1; 310;eor
       1975;202106271820;    3;   3.3; 320;eor
       1975;202106271830;    3;   3.2; 310;eor
       1975;202106271840;    3;   3.3; 320;eor
       1975;202106271850;    3;   3.1; 320;eor
       1975;202106271900;    3;   3.0; 310;eor
       1975;202106271910;    3;   3.0; 320;eor
       1975;202106271920;    3;   2.6; 330;eor
       1975;202106271930;    3;   2.5; 330;eor
       1975;202106271940;    3;   2.4; 330;eor
       1975;202106271950;    3;   2.0; 330;eor
       1975;202106272000;    3;   1.5; 340;eor
       1975;202106272010;    3;   1.5; 360;eor
       1975;202106272020;    3;   1.7; 350;eor
       1975;202106272030;    3;   2.0; 320;eor
       1975;202106272040;    3;   2.4; 330;eor
       1975;202106272050;    3;   2.0; 330;eor
       1975;202106272100;    3;   1.5;  10;eor
       1975;202106272110;    3;   2.5;  20;eor
       1975;202106272120;    3;   2.7;  10;eor
       1975;202106272130;    3;   2.1;  10;eor
       1975;202106272140;    3;   2.3;  20;eor
       1975;202106272150;    3;   2.4;  10;eor
       1975;202106272200;    3;   1.8;  30;eor
       1975;202106272210;    3;   1.5;  10;eor
       1975;202106272220;    3;   1.4;  20;eor
       1975;202106272230;    3;   0.9;  30;eor
       1975;202106272240;    3;   1.0;  50;eor
       1975;202106272250;    3;   1.0; 360;eor
       1975;202106272300;    3;   1.1; 360;eor
       1975;202106272310;    3;   1.1;  10;eor
       1975;202106272320;    3;   1.0;  10;eor
       1975;202106272330;    3;   1.1;  20;eor
       1975;202106272340;    3;   0.6;  30;eor
       1975;202106272350;    3;   0.4; 360;eor
       1975;202106280000;    3;   1.1; 330;eor
       1975;202106280010;    3;   1.3; 330;eor
       1975;202106280020;    3;   0.8; 350;eor
       1975;202106280030;    3;   1.2;  10;eor
       1975;202106280040;    3;   1.0; 360;eor
       1975;202106280050;    3;   1.1; 340;eor
       1975;202106280100;    3;   1.2; 360;eor
       1975;202106280110;    3;   1.4; 350;eor
       1975;202106280120;    3;   1.6; 360;eor
       1975;202106280130;    3;   1.4;  50;eor
       1975;202106280140;    3;   1.6;  50;eor
       1975;202106280150;    3;   1.1;  50;eor
       1975;202106280200;    3;   1.4;  50;eor
       1975;202106280210;    3;   2.0;  70;eor
       1975;202106280220;    3;   2.0;  60;eor
       1975;202106280230;    3;   1.8;  60;eor
       1975;202106280240;    3;   1.7;  50;eor
       1975;202106280250;    3;   1.6;  50;eor
       1975;202106280300;    3;   1.8;  60;eor
       1975;202106280310;    3;   2.2;  60;eor
       1975;202106280320;    3;   1.8;  60;eor
       1975;202106280330;    3;   1.7;  60;eor
       1975;202106280340;    3;   1.8;  60;eor
       1975;202106280350;    3;   1.6;  70;eor
       1975;202106280400;    3;   1.6;  90;eor
       1975;202106280410;    3;   1.6;  60;eor
       1975;202106280420;    3;   1.7;  60;eor
       1975;202106280430;    3;   1.6;  60;eor
       1975;202106280440;    3;   1.4;  60;eor
       1975;202106280450;    3;   2.0;  50;eor
       1975;202106280500;    3;   2.4;  50;eor
       1975;202106280510;    3;   3.0;  60;eor
       1975;202106280520;    3;   2.9;  60;eor
       1975;202106280530;    3;   2.5;  70;eor
       1975;202106280540;    3;   2.4;  70;eor
       1975;202106280550;    3;   2.4;  70;eor
       1975;202106280600;    3;   2.6;  80;eor
       1975;202106280610;    3;   2.4;  70;eor
       1975;202106280620;    3;   2.5;  90;eor
       1975;202106280630;    3;   2.4;  70;eor
       1975;202106280640;    3;   2.4;  60;eor
       1975;202106280650;    3;   2.1;  80;eor
       1975;202106280700;    3;   1.8;  90;eor
       1975;202106280710;    3;   1.9;  80;eor
       1975;202106280720;    3;   1.8;  70;eor
       1975;202106280730;    3;   1.8;  90;eor
       1975;202106280740;    3;   1.9; 100;eor
       1975;202106280750;    3;   2.9; 100;eor
       1975;202106280800;    3;   2.4; 130;eor
       1975;202106280810;    3;   2.9; 130;eor
       1975;202106280820;    3;   2.4; 120;eor
       1975;202106280830;    3;   2.6; 110;eor
       1975;202106280840;    3;   2.4; 100;eor
       1975;202106280850;    3;   2.8; 100;eor
       1975;202106280900;    3;   2.9;  90;eor
       1975;202106280910;    3;   2.8; 120;eor
       1975;202106280920;    3;   3.0; 130;eor
       1975;202106280930;    3;   4.1; 100;eor
       1975;202106280940;    3;   3.4; 120;eor
       1975;202106280950;    3;   4.7; 120;eor
       1975;202106281000;    3;   4.0; 140;eor
       1975;202106281010;    3;   3.2; 120;eor
       1975;202106281020;    3;   4.1; 120;eor
       1975;202106281030;    3;   4.2; 120;eor
       1975;202106281040;    3;   3.9; 140;eor
       1975;202106281050;    3;   3.6; 160;eor
       1975;202106281100;    3;   5.2; 160;eor
       1975;202106281110;    3;   3.8; 150;eor
       1975;202106281120;    3;   4.5; 110;eor
       1975;202106281130;    3;   4.8; 140;eor
       1975;202106281140;    3;   4.5; 140;eor
       1975;202106281150;    3;   3.9; 160;eor
       1975;202106281200;    3;   3.9; 130;eor
       1975;202106281210;    3;   4.7; 170;eor
       1975;202106281220;    3;   4.3; 180;eor
       1975;202106281230;    3;   5.0; 150;eor
       1975;202106281240;    3;   4.4; 130;eor
       1975;202106281250;    3;   3.9; 120;eor
       1975;202106281300;    3;   3.5; 130;eor
       1975;202106281310;    3;   3.8; 120;eor
       1975;202106281320;    3;   3.2; 120;eor
       1975;202106281330;    3;   3.4; 120;eor
       1975;202106281340;    3;   3.7;  90;eor
       1975;202106281350;    3;   2.7;  80;eor
       1975;202106281400;    3;   4.4; 110;eor
       1975;202106281410;    3;   2.8; 110;eor
       1975;202106281420;    3;   5.2;  90;eor
       1975;202106281430;    3;   3.1; 110;eor
       1975;202106281440;    3;   3.2; 100;eor
       1975;202106281450;    3;   4.5;  90;eor
       1975;202106281500;    3;   3.6;  80;eor
       1975;202106281510;    3;   4.5;  80;eor
       1975;202106281520;    3;   3.7;  70;eor
       1975;202106281530;    3;   4.1;  80;eor
       1975;202106281540;    3;   3.5;  90;eor
       1975;202106281550;    3;   3.0;  60;eor
       1975;202106281600;    3;   2.9;  80;eor
       1975;202106281610;    3;   3.2;  80;eor
       1975;202106281620;    3;   3.7;  80;eor
       1975;202106281630;    3;   3.0;  90;eor
       1975;202106281640;    3;   3.2;  70;eor
       1975;202106281650;    3;   5.4;  50;eor
       1975;202106281700;    3;   6.0;  60;eor
       1975;202106281710;    3;   5.7;  70;eor
       1975;202106281720;    3;   5.5;  60;eor
       1975;202106281730;    3;   5.0;  50;eor
       1975;202106281740;    3;   4.7;  60;eor
       1975;202106281750;    3;   4.1;  70;eor
       1975;202106281800;    3;   4.3; 110;eor
       1975;202106281810;    3;   6.6; 130;eor
       1975;202106281820;    3;   5.3; 110;eor
       1975;202106281830;    3;   4.6;  90;eor
       1975;202106281840;    3;   5.0;  80;eor
       1975;202106281850;    3;   4.9;  80;eor
       1975;202106281900;    3;   3.7;  80;eor
       1975;202106281910;    3;   2.8;  60;eor
       1975;202106281920;    3;   1.9;  50;eor
       1975;202106281930;    3;   2.6;  60;eor
       1975;202106281940;    3;   3.0;  60;eor
       1975;202106281950;    3;   3.4;  60;eor
       1975;202106282000;    3;   3.3;  60;eor
       1975;202106282010;    3;   3.2;  70;eor
       1975;202106282020;    3;   3.5;  60;eor
       1975;202106282030;    3;   3.1;  60;eor
       1975;202106282040;    3;   3.2;  50;eor
       1975;202106282050;    3;   3.2;  60;eor
       1975;202106282100;    3;   2.7;  60;eor
       1975;202106282110;    3;   3.1;  60;eor
       1975;202106282120;    3;   2.6;  70;eor
       1975;202106282130;    3;   1.9;  70;eor
       1975;202106282140;    3;   1.5;  60;eor
       1975;202106282150;    3;   1.1;  60;eor
       1975;202106282200;    3;   1.2;  50;eor
       1975;202106282210;    3;   0.9;  40;eor
       1975;202106282220;    3;   0.6;  50;eor
       1975;202106282230;    3;   0.6;  40;eor
       1975;202106282240;    3;   0.5;  50;eor
       1975;202106282250;    3;   0.5; 290;eor
       1975;202106282300;    3;   0.9; 310;eor
       1975;202106282310;    3;   0.8;  20;eor
       1975;202106282320;    3;   1.0;  60;eor
       1975;202106282330;    3;   1.0;  80;eor
       1975;202106282340;    3;   1.2;  70;eor
       1975;202106282350;    3;   1.2;  70;eor
       1975;202106290000;    3;   1.5;  70;eor
       1975;202106290010;    3;   1.4;  60;eor
       1975;202106290020;    3;   1.2;  20;eor
       1975;202106290030;    3;   0.9;  20;eor
       1975;202106290040;    3;   0.5; 100;eor
       1975;202106290050;    3;   0.5;  30;eor
       1975;202106290100;    3;   0.6; 350;eor
       1975;202106290110;    3;   1.4;  70;eor
       1975;202106290120;    3;   1.9;  80;eor
       1975;202106290130;    3;   1.8;  70;eor
       1975;202106290140;    3;   1.7;  70;eor
       1975;202106290150;    3;   1.7;  70;eor
       1975;202106290200;    3;   1.6;  70;eor
       1975;202106290210;    3;   1.8;  60;eor
       1975;202106290220;    3;   1.7;  60;eor
       1975;202106290230;    3;   1.8;  60;eor
       1975;202106290240;    3;   1.4;  50;eor
       1975;202106290250;    3;   1.2;  60;eor
       1975;202106290300;    3;   1.5;  50;eor
       1975;202106290310;    3;   0.8;  40;eor
       1975;202106290320;    3;   0.5; 360;eor
       1975;202106290330;    3;   1.2;  70;eor
       1975;202106290340;    3;   1.4;  70;eor
       1975;202106290350;    3;   1.5; 110;eor
       1975;202106290400;    3;   1.6; 140;eor
       1975;202106290410;    3;   1.8; 140;eor
       1975;202106290420;    3;   1.5; 150;eor
       1975;202106290430;    3;   1.8; 160;eor
       1975;202106290440;    3;   2.5; 170;eor
       1975;202106290450;    3;   1.9; 160;eor
       1975;202106290500;    3;   1.6; 160;eor
       1975;202106290510;    3;   1.5; 140;eor
       1975;202106290520;    3;   1.9; 170;eor
       1975;202106290530;    3;   2.5; 150;eor
       1975;202106290540;    3;   1.7; 170;eor
       1975;202106290550;    3;   1.9; 190;eor
       1975;202106290600;    3;   1.9; 230;eor
       1975;202106290610;    3;   3.4; 230;eor
       1975;202106290620;    3;   4.2; 220;eor
       1975;202106290630;    3;   3.7; 230;eor
       1975;202106290640;    3;   3.4; 230;eor
       1975;202106290650;    3;   3.5; 230;eor
       1975;202106290700;    3;   3.2; 230;eor
       1975;202106290710;    3;   3.2; 220;eor
       1975;202106290720;    3;   3.0; 240;eor
       1975;202106290730;    3;   3.4; 220;eor
       1975;202106290740;    3;   2.6; 230;eor
       1975;202106290750;    3;   2.3; 250;eor
       1975;202106290800;    3;   3.1; 240;eor
       1975;202106290810;    3;   3.6; 240;eor
       1975;202106290820;    3;   3.5; 260;eor
       1975;202106290830;    3;   3.4; 240;eor
       1975;202106290840;    3;   3.7; 230;eor
       1975;202106290850;    3;   3.1; 250;eor
       1975;202106290900;    3;   2.7; 250;eor
       1975;202106290910;    3;   2.8; 270;eor
       1975;202106290920;    3;   2.1; 280;eor
       1975;202106290930;    3;   2.3; 270;eor
       1975;202106290940;    3;   2.9; 230;eor
       1975;202106290950;    3;   3.4; 230;eor
       1975;202106291000;    3;   3.4; 220;eor
       1975;202106291010;    3;   3.8; 200;eor
       1975;202106291020;    3;   3.3; 220;eor
       1975;202106291030;    3;   3.5; 220;eor
       1975;202106291040;    3;   2.7; 230;eor
       1975;202106291050;    3;   2.4; 250;eor
       1975;202106291100;    3;   2.9; 230;eor
       1975;202106291110;    3;   1.9; 220;eor
       1975;202106291120;    3;   1.4; 240;eor
       1975;202106291130;    3;   1.0; 230;eor
       1975;202106291140;    3;   1.2; 250;eor
       1975;202106291150;    3;   1.1; 280;eor
       1975;202106291200;    3;   1.5; 250;eor
       1975;202106291210;    3;   1.8; 220;eor
       1975;202106291220;    3;   3.1; 230;eor
       1975;202106291230;    3;   3.1; 240;eor
       1975;202106291240;    3;   2.5; 230;eor
       1975;202106291250;    3;   1.8; 240;eor
       1975;202106291300;    3;   1.7; 330;eor
       1975;202106291310;    3;   1.0; 330;eor
       1975;202106291320;    3;   2.0; 330;eor
       1975;202106291330;    3;   3.5; 330;eor
       1975;202106291340;    3;   3.1; 320;eor
       1975;202106291350;    3;   3.2; 220;eor
       1975;202106291400;    3;   2.2; 240;eor
       1975;202106291410;    3;   3.3; 270;eor
       1975;202106291420;    3;   4.0; 290;eor
       1975;202106291430;    3;   2.8; 320;eor
       1975;202106291440;    3;   2.3; 340;eor
       1975;202106291450;    3;   3.5; 320;eor
       1975;202106291500;    3;   4.2; 330;eor
       1975;202106291510;    3;   3.4; 330;eor
       1975;202106291520;    3;   3.5; 330;eor
       1975;202106291530;    3;   3.2; 330;eor
       1975;202106291540;    3;   3.1; 340;eor
       1975;202106291550;    3;   3.4; 350;eor
       1975;202106291600;    3;   3.5;  10;eor
       1975;202106291610;    3;   2.2;  10;eor
       1975;202106291620;    3;   2.2; 350;eor
       1975;202106291630;    3;   1.7;  10;eor
       1975;202106291640;    3;   2.6;  20;eor
       1975;202106291650;    3;   2.0;  10;eor
       1975;202106291700;    3;   2.2;  20;eor
       1975;202106291710;    3;   2.3;  20;eor
       1975;202106291720;    3;   2.2; 340;eor
       1975;202106291730;    3;   2.0; 350;eor
       1975;202106291740;    3;   2.2; 350;eor
       1975;202106291750;    3;   2.0;  10;eor
       1975;202106291800;    3;   2.0;  20;eor
       1975;202106291810;    3;   2.2;  20;eor
       1975;202106291820;    3;   1.8;  30;eor
       1975;202106291830;    3;   1.8;  50;eor
       1975;202106291840;    3;   1.6;  50;eor
       1975;202106291850;    3;   2.0;  50;eor
       1975;202106291900;    3;   2.5;  50;eor
       1975;202106291910;    3;   2.0;  40;eor
       1975;202106291920;    3;   1.6;  30;eor
       1975;202106291930;    3;   1.3;  30;eor
       1975;202106291940;    3;   1.8;  40;eor
       1975;202106291950;    3;   1.8;  60;eor
       1975;202106292000;    3;   1.3;  50;eor
       1975;202106292010;    3;   1.4;  30;eor
       1975;202106292020;    3;   1.2;  30;eor
       1975;202106292030;    3;   1.0;  10;eor
       1975;202106292040;    3;   1.1;  10;eor
       1975;202106292050;    3;   1.2; 330;eor
       1975;202106292100;    3;   1.7; 320;eor
       1975;202106292110;    3;   1.6; 320;eor
       1975;202106292120;    3;   1.8; 340;eor
       1975;202106292130;    3;   1.4;  10;eor
       1975;202106292140;    3;   0.8; 330;eor
       1975;202106292150;    3;   0.7; 330;eor
       1975;202106292200;    3;   1.0;  40;eor
       1975;202106292210;    3;   1.5;  70;eor
       1975;202106292220;    3;   1.4;  60;eor
       1975;202106292230;    3;   2.0;  50;eor
       1975;202106292240;    3;   2.4;  60;eor
       1975;202106292250;    3;   2.8;  70;eor
       1975;202106292300;    3;   2.4;  70;eor
       1975;202106292310;    3;   2.4;  70;eor
       1975;202106292320;    3;   1.4;  60;eor
       1975;202106292330;    3;   0.8; 140;eor
       1975;202106292340;    3;   1.8; 150;eor
       1975;202106292350;    3;   1.5; 130;eor
       1975;202106300000;    3;   1.3; 100;eor
       1975;202106300010;    3;   1.1;  50;eor
       1975;202106300020;    3;   0.9; 360;eor
       1975;202106300030;    3;   0.3; 120;eor
       1975;202106300040;    3;   0.3;  20;eor
       1975;202106300050;    3;   0.8;  50;eor
       1975;202106300100;    3;   0.9; 340;eor
       1975;202106300110;    3;   1.0; 330;eor
       1975;202106300120;    3;   0.7; 350;eor
       1975;202106300130;    3;   1.2; 340;eor
       1975;202106300140;    3;   1.8; 330;eor
       1975;202106300150;    3;   1.4; 360;eor
       1975;202106300200;    3;   1.0; 330;eor
       1975;202106300210;    3;   2.0; 270;eor
       1975;202106300220;    3;   1.7; 300;eor
       1975;202106300230;    3;   1.8; 290;eor
       1975;202106300240;    3;   1.8; 280;eor
       1975;202106300250;    3;   1.8; 300;eor
       1975;202106300300;    3;   1.9; 290;eor
       1975;202106300310;    3;   1.7; 280;eor
       1975;202106300320;    3;   1.7; 290;eor
       1975;202106300330;    3;   1.4; 290;eor
       1975;202106300340;    3;   1.5; 280;eor
       1975;202106300350;    3;   2.0; 300;eor
       1975;202106300400;    3;   2.3; 300;eor
       1975;202106300410;    3;   1.3; 280;eor
       1975;202106300420;    3;   1.4; 270;eor
       1975;202106300430;    3;   1.5; 280;eor
       1975;202106300440;    3;   2.0; 310;eor
       1975;202106300450;    3;   2.4; 320;eor
       1975;202106300500;    3;   1.1; 310;eor
       1975;202106300510;    3;   1.6; 290;eor
       1975;202106300520;    3;   1.4; 310;eor
       1975;202106300530;    3;   1.7; 320;eor
       1975;202106300540;    3;   1.9; 290;eor
       1975;202106300550;    3;   2.3; 280;eor
       1975;202106300600;    3;   2.1; 290;eor
       1975;202106300610;    3;   2.6; 270;eor
       1975;202106300620;    3;   2.2; 270;eor
       1975;202106300630;    3;   2.6; 280;eor
       1975;202106300640;    3;   2.0; 270;eor
       1975;202106300650;    3;   2.3; 290;eor
       1975;202106300700;    3;   2.6; 300;eor
       1975;202106300710;    3;   2.3; 300;eor
       1975;202106300720;    3;   3.2; 290;eor
       1975;202106300730;    3;   2.6; 290;eor
       1975;202106300740;    3;   2.5; 280;eor
       1975;202106300750;    3;   3.2; 270;eor
       1975;202106300800;    3;   2.6; 280;eor
       1975;202106300810;    3;   2.4; 290;eor
       1975;202106300820;    3;   2.9; 270;eor
       1975;202106300830;    3;   2.7; 260;eor
       1975;202106300840;    3;   2.9; 250;eor
       1975;202106300850;    3;   2.4; 250;eor
       1975;202106300900;    3;   2.3; 280;eor
       1975;202106300910;    3;   2.0; 270;eor
       1975;202106300920;    3;   2.0; 270;eor
       1975;202106300930;    3;   1.8; 270;eor
       1975;202106300940;    3;   1.8; 260;eor
       1975;202106300950;    3;   2.0; 250;eor
       1975;202106301000;    3;   2.3; 280;eor
       1975;202106301010;    3;   2.7; 260;eor
       1975;202106301020;    3;   3.3; 280;eor
       1975;202106301030;    3;   3.1; 290;eor
       1975;202106301040;    3;   2.6; 290;eor
       1975;202106301050;    3;   3.4; 280;eor
       1975;202106301100;    3;   2.9; 290;eor
       1975;202106301110;    3;   3.7; 270;eor
       1975;202106301120;    3;   4.5; 270;eor
       1975;202106301130;    3;   3.8; 260;eor
       1975;202106301140;    3;   3.9; 270;eor
       1975;202106301150;    3;   4.6; 280;eor
       1975;202106301200;    3;   3.8; 270;eor
       1975;202106301210;    3;   3.9; 290;eor
       1975;202106301220;    3;   4.2; 260;eor
       1975;202106301230;    3;   4.2; 250;eor
       1975;202106301240;    3;   4.3; 260;eor
       1975;202106301250;    3;   5.4; 270;eor
       1975;202106301300;    3;   5.9; 260;eor
       1975;202106301310;    3;   5.8; 260;eor
       1975;202106301320;    3;   6.0; 250;eor
       1975;202106301330;    3;   5.0; 250;eor
       1975;202106301340;    3;   5.3; 250;eor
       1975;202106301350;    3;   4.7; 250;eor
       1975;202106301400;    3;   5.1; 260;eor
       1975;202106301410;    3;   4.9; 250;eor
       1975;202106301420;    3;   5.1; 240;eor
       1975;202106301430;    3;   5.0; 260;eor
       1975;202106301440;    3;   4.9; 280;eor
       1975;202106301450;    3;   5.4; 270;eor
       1975;202106301500;    3;   4.2; 260;eor
       1975;202106301510;    3;   3.6; 240;eor
       1975;202106301520;    3;   3.4; 240;eor
       1975;202106301530;    3;   3.6; 270;eor
       1975;202106301540;    3;   4.2; 280;eor
       1975;202106301550;    3;   5.0; 280;eor
       1975;202106301600;    3;   5.7; 280;eor
       1975;202106301610;    3;   4.8; 270;eor
       1975;202106301620;    3;   3.5; 260;eor
       1975;202106301630;    3;   3.5; 260;eor
       1975;202106301640;    3;   3.9; 280;eor
       1975;202106301650;    3;   3.5; 280;eor
       1975;202106301700;    3;   4.1; 280;eor
       1975;202106301710;    3;   3.7; 260;eor
